Order Id,Customer ID,Cust_name,Age,City,State,Order Date,Ord_Status,Product ID,Prod_Name,Category,Sub category,Price,Quantity,Amount,Paymt-Mode,Delivery Time,Delivery status,Distance,Rating,REVENUE,DELIVERY_time,Distance_category,Order Type,MONTH,,,,,,,,,,,,,,,,,
O005176,C05176,Rohan Verma,50,Delhi,Delhi,2024-08-31 00:00:00,Delivered,P00918,Urban Coffee 1kg,Dairy & Bakery,Cakes,160,1,50,Debit Card,41,Delivered Late,3.1,4,160,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O005177,C05177,Pooja Reddy,40,Mumbai,Maharashtra,2023-12-17 00:00:00,Delivered,P00765,Urban Toothpaste 1kg,Beverages,Tea & Coffee,100,3,390,Cash on Delivery,54,Delivered Late,6.2,1,300,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O005178,C05178,Ishaan Reddy,27,Mumbai,Maharashtra,2023-03-29 00:00:00,Delivered,P00340,Quick Milk 6 pcs,Household,Disposables,50,2,1040,Net Banking,73,Delivered Late,6.6,5,100,Slow,Far,Successful,March,,,,,,,,,,,,,,,,,
O005179,C05179,Kriti Gupta,32,Mumbai,Maharashtra,2024-09-21 00:00:00,Delivered,P00371,Quick Namkeen 500g,Baby Care,Baby Skin Care,170,1,490,UPI,12,Delivered Late,0.8,5,170,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O005180,C05180,Krishna Khan,41,Ahmedabad,Gujarat,2024-02-05 00:00:00,Delivered,P01119,Green Cookies 2kg,Household,Disposables,90,3,210,Credit Card,13,Delivered On Time,1.7,1,270,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O005181,C05181,Kabir Sharma,47,Chennai,Tamil Nadu,2023-03-31 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,3,510,Debit Card,78,Delivered Late,8.1,3,0,Slow,Far,Successful,March,,,,,,,,,,,,,,,,,
O005182,C05182,Isha Patel,50,Pune,Maharashtra,2024-12-21 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,4,920,UPI,52,Delivered Late,5.5,4,0,Slow,Near,Successful,December,,,,,,,,,,,,,,,,,
O005183,C05183,Krishna Reddy,48,Pune,Maharashtra,2024-01-29 00:00:00,Delivered,P01114,Daily Cashew 2kg,Dairy & Bakery,Paneer,170,1,150,UPI,28,Delivered Late,1.6,4,170,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O005184,C05184,Krishna Yadav,58,Lucknow,Uttar Pradesh,2023-02-09 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,3,210,Debit Card,53,Delivered On Time,9.5,4,0,Slow,Far,Successful,February,,,,,,,,,,,,,,,,,
O005185,C05185,Aarav Sharma,31,Kolkata,West Bengal,2024-06-03 00:00:00,Delivered,P00638,Metro Cold Drink 12 pcs,Grocery & Staples,Atta & Flour,540,4,640,Credit Card,33,Delivered On Time,3.6,4,2160,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O005186,C05186,Nisha Patel,45,Hyderabad,Telangana,2024-09-18 00:00:00,Delivered,P00934,Urban Juice 500g,Dairy & Bakery,Breads,40,3,720,UPI,64,Delivered On Time,7.8,4,120,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O005187,C05187,Rohan Gupta,40,Kolkata,West Bengal,2023-04-07 00:00:00,Cancelled,P00632,Fresh Banana 200g,Fruits & Vegetables,Fresh Fruits,280,2,780,Credit Card,24,Delivered On Time,3.9,5,560,Fast,Near,Failed,April,,,,,,,,,,,,,,,,,
O005188,C05188,Khushi Patel,32,Ahmedabad,Gujarat,2024-07-01 00:00:00,Returned,P01186,Good Almonds 2kg,Dairy & Bakery,Paneer,70,3,600,UPI,16,Delivered Late,0.8,2,210,Fast,Near,Failed,July,,,,,,,,,,,,,,,,,
O005189,C05189,Aryan Gupta,31,Delhi,Delhi,2024-10-19 00:00:00,Cancelled,P00105,Good Banana 200g,Baby Care,Diapers,520,3,1230,UPI,17,Delivered Late,1.6,4,1560,Fast,Near,Failed,October,,,,,,,,,,,,,,,,,
O005190,C05190,Kabir Patel,21,Mumbai,Maharashtra,2024-07-11 00:00:00,Delivered,P00419,Smart Juice 6 pcs,Fruits & Vegetables,Fresh Vegetables,270,4,1920,Debit Card,48,Delivered On Time,7.8,5,1080,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O005191,C05191,Pooja Reddy,34,Mumbai,Maharashtra,2024-01-12 00:00:00,Delivered,P00016,Urban Eggs 1L,Dairy & Bakery,Milk,140,3,1950,UPI,29,Delivered On Time,7.3,4,420,Fast,Far,Successful,January,,,,,,,,,,,,,,,,,
O005192,C05192,Riya Sharma,32,Hyderabad,Telangana,2023-05-24 00:00:00,Delivered,P00182,Daily Chocolate 12 pcs,Dairy & Bakery,Breads,100,2,340,UPI,63,Delivered Late,6,5,200,Slow,Near,Successful,May,,,,,,,,,,,,,,,,,
O005193,C05193,Vihaan Singh,35,Pune,Maharashtra,2024-01-11 00:00:00,Delivered,P00779,Green Curd 2kg,Household,Disposables,200,1,420,UPI,71,Delivered On Time,8.9,5,200,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O005194,C05194,Aditya Gupta,53,Mumbai,Maharashtra,2024-01-29 00:00:00,Delivered,P00551,Green Namkeen 2kg,Grocery & Staples,Atta & Flour,400,1,590,UPI,58,Delivered On Time,9,4,400,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O005195,C05195,Riya Patel,51,Pune,Maharashtra,2024-08-20 00:00:00,Out for Delivery,P00953,Green Tomato 500ml,Baby Care,Diapers,730,3,510,UPI,36,Delivered On Time,6.6,5,2190,Fast,Far,Failed,August,,,,,,,,,,,,,,,,,
O005196,C05196,Vihaan Jain,42,Jaipur,Rajasthan,2023-07-02 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,4,2320,Cash on Delivery,72,Delivered On Time,9.2,4,0,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O005197,C05197,Isha Reddy,40,Chennai,Tamil Nadu,2023-12-31 00:00:00,Delivered,P00966,Urban Curd 1L,Personal Care,Skin Care,200,5,1650,UPI,59,Delivered Late,8.6,5,1000,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O005198,C05198,Krishna Verma,52,Hyderabad,Telangana,2023-10-02 00:00:00,Delivered,P00281,Green Tomato 500g,Fruits & Vegetables,Herbs,250,5,500,UPI,57,Delivered On Time,8.1,5,1250,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O005199,C05199,Nisha Gupta,38,Hyderabad,Telangana,2023-12-07 00:00:00,Returned,P00339,Good Namkeen 2kg,Snacks & Branded Foods,Biscuits & Cookies,220,5,1400,UPI,32,Delivered Late,3.8,5,1100,Fast,Near,Failed,December,,,,,,,,,,,,,,,,,
O005200,C05200,Krishna Jain,56,Kolkata,West Bengal,2023-07-12 00:00:00,Delivered,P00619,Metro Chocolate 12 pcs,Beverages,Tea & Coffee,120,4,480,Credit Card,77,Delivered Late,8.8,5,480,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O005201,C05201,Khushi Yadav,26,Jaipur,Rajasthan,2023-08-31 00:00:00,Cancelled,P00750,Daily Tea 500ml,Baby Care,Baby Skin Care,130,3,540,UPI,61,Delivered Late,6.6,5,390,Slow,Far,Failed,August,,,,,,,,,,,,,,,,,
O005202,C05202,Ishaan Mehta,47,Lucknow,Uttar Pradesh,2023-08-31 00:00:00,Delivered,P01108,Smart Apple 2kg,Personal Care,Hair Care,120,4,1080,UPI,54,Delivered Late,4.9,4,480,Slow,Near,Successful,August,,,,,,,,,,,,,,,,,
O005203,C05203,Riya Singh,23,Pune,Maharashtra,2024-08-24 00:00:00,Delivered,P00846,Green Toothpaste 200g,Fruits & Vegetables,Fresh Vegetables,20,4,360,UPI,34,Delivered On Time,5.6,4,80,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O005204,C05204,Kabir Gupta,41,Lucknow,Uttar Pradesh,2024-10-02 00:00:00,Cancelled,P00999,Happy Potato 500g,Dairy & Bakery,Cakes,270,2,100,Net Banking,49,Delivered On Time,10,5,540,Slow,Far,Failed,October,,,,,,,,,,,,,,,,,
O005205,C05205,Kriti Yadav,19,Bengaluru,Karnataka,2023-05-16 00:00:00,Cancelled,P00308,Happy Tomato 6 pcs,Personal Care,Deos & Perfumes,160,5,650,Cash on Delivery,18,Delivered Late,0.6,5,800,Fast,Near,Failed,May,,,,,,,,,,,,,,,,,
O005206,C05206,Aarav Khan,59,Jaipur,Rajasthan,2023-12-24 00:00:00,Cancelled,P00739,Happy Basmati Rice 12 pcs,Grocery & Staples,Rice,80,1,370,Net Banking,36,Delivered On Time,4.6,3,80,Fast,Near,Failed,December,,,,,,,,,,,,,,,,,
O005207,C05207,Vivaan Khan,37,Ahmedabad,Gujarat,2024-03-05 00:00:00,Delivered,P00955,Smart Floor Cleaner 2kg,Dairy & Bakery,Breads,200,1,140,UPI,18,Delivered Late,1.5,1,200,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005208,C05208,Saanvi Verma,54,Jaipur,Rajasthan,2023-11-14 00:00:00,Delivered,P00247,Fresh Eggs 200g,Dairy & Bakery,Paneer,40,4,1240,UPI,18,Delivered On Time,4.1,2,160,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O005209,C05209,Kabir Gupta,57,Delhi,Delhi,2023-05-29 00:00:00,Delivered,P00375,Pure Tea 6 pcs,Baby Care,Baby Food,430,3,1020,Debit Card,62,Delivered On Time,9.4,5,1290,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O005210,C05210,Kabir Singh,27,Ahmedabad,Gujarat,2023-03-05 00:00:00,Delivered,P00897,Fresh Atta 12 pcs,Beverages,Juices,240,5,650,Credit Card,43,Delivered Late,5,5,1200,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005211,C05211,Aryan Gupta,54,Kolkata,West Bengal,2023-01-17 00:00:00,Delivered,P00895,Pure Cookies 2kg,Personal Care,Deos & Perfumes,220,2,460,Debit Card,67,Delivered Late,6.2,5,440,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O005212,C05212,Riya Reddy,44,Hyderabad,Telangana,2024-10-23 00:00:00,Delivered,P00631,Quick Coffee 1L,Dairy & Bakery,Cakes,140,1,100,Credit Card,81,Delivered On Time,10,3,140,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O005213,C05213,Nisha Reddy,36,Mumbai,Maharashtra,2024-03-04 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,1,60,Debit Card,38,Delivered Late,3.5,3,0,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005214,C05214,Meera Mehta,36,Kolkata,West Bengal,2023-04-12 00:00:00,Delivered,P00925,Quick Banana 6 pcs,Snacks & Branded Foods,Instant Food,70,1,740,UPI,23,Delivered Late,2.1,4,70,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O005215,C05215,Kriti Yadav,21,Jaipur,Rajasthan,2024-10-08 00:00:00,Delivered,P00544,Good Cold Drink 1L,Fruits & Vegetables,Fresh Vegetables,260,5,800,UPI,54,Delivered On Time,8.7,4,1300,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O005216,C05216,Ishaan Sharma,23,Mumbai,Maharashtra,2024-12-18 00:00:00,Delivered,P00130,Pure Chocolate 1L,Fruits & Vegetables,Herbs,40,5,600,Net Banking,42,Delivered Late,3.7,5,200,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O005217,C05217,Krishna Jain,42,Hyderabad,Telangana,2024-10-21 00:00:00,Delivered,P01050,Metro Atta 6 pcs,Personal Care,Oral Care,510,3,480,UPI,76,Delivered On Time,8.8,2,1530,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O005218,C05218,Aryan Yadav,47,Hyderabad,Telangana,2024-11-09 00:00:00,Delivered,P00427,Pure Tomato 500ml,Beverages,Tea & Coffee,180,4,400,Credit Card,32,Delivered Late,2.6,4,720,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O005219,C05219,Aryan Gupta,50,Ahmedabad,Gujarat,2023-07-20 00:00:00,Delivered,P01028,Smart Curd 500g,Household,Cleaning Supplies,210,5,1050,UPI,25,Delivered On Time,3.8,4,1050,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O005220,C05220,Pooja Patel,45,Kolkata,West Bengal,2023-11-13 00:00:00,Delivered,P00128,Daily Bread 12 pcs,Fruits & Vegetables,Fresh Vegetables,280,5,600,UPI,11,Delivered On Time,2.3,1,1400,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O005221,C05221,Vihaan Mehta,18,Chennai,Tamil Nadu,2023-06-02 00:00:00,Delivered,P00462,Fresh Eggs 500g,Grocery & Staples,Dry Fruits,100,3,960,UPI,20,Delivered On Time,3.1,5,300,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O005222,C05222,Khushi Khan,19,Ahmedabad,Gujarat,2023-04-02 00:00:00,Delivered,P00240,Daily Almonds 12 pcs,Snacks & Branded Foods,Biscuits & Cookies,70,1,60,UPI,18,Delivered Late,1.5,5,70,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O005223,C05223,Krishna Khan,46,Jaipur,Rajasthan,2023-11-15 00:00:00,Delivered,P00577,Urban Chocolate 2kg,Baby Care,Baby Skin Care,640,2,680,Cash on Delivery,74,Delivered Late,8.5,5,1280,Slow,Far,Successful,November,,,,,,,,,,,,,,,,,
O005224,C05224,Ishaan Jain,41,Chennai,Tamil Nadu,2024-07-08 00:00:00,Delivered,P00396,Smart Basmati Rice 12 pcs,Snacks & Branded Foods,Biscuits & Cookies,100,4,2040,UPI,70,Delivered Late,7.2,4,400,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O005225,C05225,Saanvi Khan,57,Mumbai,Maharashtra,2023-11-02 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,1,770,UPI,68,Delivered Late,8.8,5,0,Slow,Far,Successful,November,,,,,,,,,,,,,,,,,
O005226,C05226,Ishaan Jain,36,Pune,Maharashtra,2023-07-26 00:00:00,Cancelled,P00013,Quick Cold Drink 500g,Snacks & Branded Foods,Instant Food,160,4,2000,UPI,84,Delivered Late,8.3,4,640,Slow,Far,Failed,July,,,,,,,,,,,,,,,,,
O005227,C05227,Meera Verma,49,Hyderabad,Telangana,2023-03-21 00:00:00,Returned,P00438,Fresh Floor Cleaner 12 pcs,Grocery & Staples,Rice,370,3,510,Debit Card,29,Delivered Late,2.3,1,1110,Fast,Near,Failed,March,,,,,,,,,,,,,,,,,
O005228,C05228,Kriti Khan,34,Ahmedabad,Gujarat,2024-03-18 00:00:00,Delivered,P00974,Fresh Curd 12 pcs,Personal Care,Deos & Perfumes,110,1,30,Cash on Delivery,59,Delivered Late,7.8,4,110,Slow,Far,Successful,March,,,,,,,,,,,,,,,,,
O005229,C05229,Kabir Singh,21,Pune,Maharashtra,2024-01-16 00:00:00,Delivered,P01023,Metro Floor Cleaner 6 pcs,Beverages,Juices,60,2,400,Credit Card,27,Delivered Late,2.7,3,120,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O005230,C05230,Khushi Mehta,42,Kolkata,West Bengal,2023-06-16 00:00:00,Delivered,P00062,Metro Dishwash 12 pcs,Grocery & Staples,Dal & Pulses,580,2,1200,Wallet,17,Delivered On Time,2.6,3,1160,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O005231,C05231,Aditya Singh,37,Ahmedabad,Gujarat,2024-03-19 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,1,250,Cash on Delivery,45,Delivered Late,3.9,4,0,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005232,C05232,Aditya Mehta,52,Jaipur,Rajasthan,2024-01-11 00:00:00,Cancelled,P00164,Urban Tea 6 pcs,Baby Care,Diapers,440,3,1530,UPI,36,Delivered On Time,4.1,5,1320,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O005233,C05233,Riya Reddy,40,Mumbai,Maharashtra,2024-03-27 00:00:00,Delivered,P00873,Urban Chocolate 500ml,Baby Care,Baby Skin Care,690,5,900,Debit Card,7,Delivered On Time,1.8,4,3450,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005234,C05234,Isha Singh,50,Mumbai,Maharashtra,2024-09-12 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,4,1800,UPI,27,Delivered Late,2.3,5,0,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O005235,C05235,Aryan Yadav,20,Jaipur,Rajasthan,2024-01-12 00:00:00,Delivered,P00109,Good Juice 500ml,Dairy & Bakery,Breads,130,1,170,Debit Card,27,Delivered On Time,4.2,5,130,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O005236,C05236,Pooja Khan,56,Bengaluru,Karnataka,2023-09-06 00:00:00,Delivered,P00625,Daily Bread 500g,Snacks & Branded Foods,Biscuits & Cookies,30,1,260,Net Banking,60,Delivered Late,6.9,3,30,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O005237,C05237,Kabir Reddy,51,Kolkata,West Bengal,2023-04-21 00:00:00,Delivered,P00933,Green Cold Drink 500ml,Dairy & Bakery,Milk,160,5,450,UPI,5,Delivered On Time,1.8,4,800,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O005238,C05238,Diya Gupta,24,Pune,Maharashtra,2023-03-12 00:00:00,Delivered,P00504,Green Eggs 6 pcs,Grocery & Staples,Atta & Flour,550,2,340,UPI,32,Delivered Late,3.5,3,1100,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005239,C05239,Vivaan Patel,18,Jaipur,Rajasthan,2023-02-09 00:00:00,Delivered,P00543,Urban Juice 1kg,Baby Care,Baby Skin Care,670,4,2240,UPI,17,Delivered Late,1.1,5,2680,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O005240,C05240,Vivaan Patel,44,Lucknow,Uttar Pradesh,2024-07-19 00:00:00,Delivered,P00177,Metro Atta 1kg,Personal Care,Oral Care,560,2,160,Net Banking,75,Delivered On Time,9.6,4,1120,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O005241,C05241,Isha Khan,55,Mumbai,Maharashtra,2023-04-26 00:00:00,Delivered,P00742,Daily Dishwash 500g,Baby Care,Diapers,690,4,2240,UPI,59,Delivered Late,7.4,5,2760,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O005242,C05242,Saanvi Khan,47,Kolkata,West Bengal,2023-09-19 00:00:00,Cancelled,P00941,Quick Milk 200g,Dairy & Bakery,Cakes,230,1,150,UPI,55,Delivered On Time,8.5,3,230,Slow,Far,Failed,September,,,,,,,,,,,,,,,,,
O005243,C05243,Vihaan Verma,29,Delhi,Delhi,2024-10-17 00:00:00,Delivered,P00005,Fresh Chocolate 1L,Household,Disposables,180,5,250,Credit Card,35,Delivered Late,3.3,5,900,Fast,Near,Successful,October,,,,,,,,,,,,,,,,,
O005244,C05244,Vivaan Patel,43,Pune,Maharashtra,2023-09-15 00:00:00,Delivered,P00340,Quick Milk 6 pcs,Household,Disposables,50,5,2300,UPI,46,Delivered Late,7.1,2,250,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O005245,C05245,Meera Khan,22,Lucknow,Uttar Pradesh,2023-03-11 00:00:00,Out for Delivery,P00657,Green Toothpaste 1kg,Snacks & Branded Foods,Instant Food,200,2,560,UPI,51,Delivered On Time,6.4,4,400,Slow,Far,Failed,March,,,,,,,,,,,,,,,,,
O005246,C05246,Vivaan Sharma,51,Lucknow,Uttar Pradesh,2023-05-07 00:00:00,Delivered,P00672,Daily Toor Dal 500ml,Beverages,Juices,200,3,1410,UPI,21,Delivered Late,0.6,5,600,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O005247,C05247,Ishaan Patel,52,Kolkata,West Bengal,2023-11-12 00:00:00,Cancelled,P01050,Metro Atta 6 pcs,Personal Care,Oral Care,510,2,560,UPI,64,Delivered On Time,9.7,5,1020,Slow,Far,Failed,November,,,,,,,,,,,,,,,,,
O005248,C05248,Isha Sharma,50,Pune,Maharashtra,2023-07-21 00:00:00,Delivered,P00154,Good Namkeen 500g,Beverages,Soft Drinks,230,4,480,Debit Card,24,Delivered Late,1.9,3,920,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O005249,C05249,Aarav Sharma,48,Hyderabad,Telangana,2023-07-19 00:00:00,Cancelled,P00381,Quick Tea 200g,Dairy & Bakery,Curd & Yogurt,200,4,1160,UPI,12,Delivered On Time,1.4,5,800,Fast,Near,Failed,July,,,,,,,,,,,,,,,,,
O005250,C05250,Aarav Verma,36,Pune,Maharashtra,2023-12-11 00:00:00,Delivered,P00844,Smart Basmati Rice 2kg,Grocery & Staples,Dal & Pulses,60,5,100,Cash on Delivery,53,Delivered On Time,6.5,4,300,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O005251,C05251,Vihaan Singh,53,Mumbai,Maharashtra,2023-05-04 00:00:00,Cancelled,P00749,Fresh Basmati Rice 200g,Snacks & Branded Foods,Chips & Namkeen,80,2,800,UPI,82,Delivered Late,8.3,4,160,Slow,Far,Failed,May,,,,,,,,,,,,,,,,,
O005252,C05252,Aditya Mehta,55,Delhi,Delhi,2023-03-16 00:00:00,Cancelled,Not found,Not found,Not found,Not found,0,1,580,Debit Card,12,Delivered On Time,2.2,3,0,Fast,Near,Failed,March,,,,,,,,,,,,,,,,,
O005253,C05253,Isha Yadav,39,Delhi,Delhi,2024-09-13 00:00:00,Delivered,P00520,Smart Juice 500ml,Beverages,Tea & Coffee,160,3,180,UPI,22,Delivered On Time,4,3,480,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O005254,C05254,Vihaan Mehta,54,Kolkata,West Bengal,2023-01-06 00:00:00,Delivered,P01087,Urban Namkeen 12 pcs,Snacks & Branded Foods,Chips & Namkeen,40,5,350,UPI,25,Delivered On Time,3.7,3,200,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O005255,C05255,Riya Verma,60,Ahmedabad,Gujarat,2023-03-15 00:00:00,Delivered,P00240,Daily Almonds 12 pcs,Snacks & Branded Foods,Biscuits & Cookies,70,4,520,Credit Card,45,Delivered Late,5.7,4,280,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005256,C05256,Saanvi Sharma,37,Lucknow,Uttar Pradesh,2023-11-10 00:00:00,Delivered,P01029,Smart Almonds 200g,Beverages,Energy Drinks,150,4,1200,UPI,64,Delivered On Time,7.9,4,600,Slow,Far,Successful,November,,,,,,,,,,,,,,,,,
O005257,C05257,Nisha Patel,53,Pune,Maharashtra,2023-12-28 00:00:00,Delivered,P00128,Daily Bread 12 pcs,Fruits & Vegetables,Fresh Vegetables,280,1,590,UPI,43,Delivered On Time,6.8,3,280,Fast,Far,Successful,December,,,,,,,,,,,,,,,,,
O005258,C05258,Saanvi Verma,27,Lucknow,Uttar Pradesh,2024-07-23 00:00:00,Returned,P00081,Fresh Curd 500g,Personal Care,Oral Care,390,5,350,UPI,68,Delivered On Time,9,5,1950,Slow,Far,Failed,July,,,,,,,,,,,,,,,,,
O005259,C05259,Ishaan Gupta,35,Lucknow,Uttar Pradesh,2023-07-22 00:00:00,Delivered,P00849,Metro Basmati Rice 12 pcs,Baby Care,Baby Food,310,1,110,Net Banking,42,Delivered On Time,6.4,5,310,Fast,Far,Successful,July,,,,,,,,,,,,,,,,,
O005260,C05260,Aryan Gupta,34,Mumbai,Maharashtra,2024-03-31 00:00:00,Delivered,P00040,Green Tea 1L,Personal Care,Oral Care,120,5,1900,UPI,14,Delivered On Time,2.5,5,600,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O005261,C05261,Vivaan Patel,22,Ahmedabad,Gujarat,2024-09-23 00:00:00,Delivered,P00121,Happy Curd 12 pcs,Snacks & Branded Foods,Chips & Namkeen,240,4,600,Debit Card,69,Delivered Late,8.9,3,960,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O005262,C05262,Ananya Singh,27,Ahmedabad,Gujarat,2024-02-28 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,4,960,Credit Card,13,Delivered On Time,2.1,5,0,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O005263,C05263,Meera Sharma,22,Bengaluru,Karnataka,2024-01-01 00:00:00,Delivered,P00796,Metro Potato 12 pcs,Fruits & Vegetables,Herbs,60,4,600,UPI,81,Delivered Late,9.6,4,240,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O005264,C05264,Krishna Sharma,42,Lucknow,Uttar Pradesh,2024-11-13 00:00:00,Delivered,P00638,Metro Cold Drink 12 pcs,Grocery & Staples,Atta & Flour,540,4,3120,Cash on Delivery,26,Delivered On Time,4.6,5,2160,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O005265,C05265,Aditya Khan,23,Bengaluru,Karnataka,2023-06-22 00:00:00,Delivered,P00436,Daily Banana 1L,Grocery & Staples,Rice,450,4,1600,Debit Card,31,Delivered On Time,6.3,3,1800,Fast,Far,Successful,June,,,,,,,,,,,,,,,,,
O005266,C05266,Vihaan Singh,59,Delhi,Delhi,2024-01-31 00:00:00,Delivered,P00894,Quick Toothpaste 12 pcs,Fruits & Vegetables,Fresh Fruits,50,4,520,Cash on Delivery,36,Delivered On Time,4.3,3,200,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O005267,C05267,Aditya Verma,59,Hyderabad,Telangana,2023-07-29 00:00:00,Delivered,P00312,Good Toor Dal 6 pcs,Grocery & Staples,Dal & Pulses,230,4,720,UPI,48,Delivered Late,4.2,3,920,Slow,Near,Successful,July,,,,,,,,,,,,,,,,,
O005268,C05268,Nisha Mehta,29,Pune,Maharashtra,2024-01-24 00:00:00,Delivered,P00285,Green Eggs 500g,Beverages,Soft Drinks,130,3,360,Credit Card,21,Delivered Late,2.3,4,390,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O005269,C05269,Pooja Singh,26,Mumbai,Maharashtra,2024-12-01 00:00:00,Delivered,P00315,Good Bread 500g,Grocery & Staples,Atta & Flour,50,5,550,UPI,6,Delivered On Time,1.5,4,250,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O005270,C05270,Krishna Patel,60,Pune,Maharashtra,2023-06-23 00:00:00,Cancelled,P00432,Metro Floor Cleaner 6 pcs,Snacks & Branded Foods,Biscuits & Cookies,220,1,40,UPI,48,Delivered Late,3.4,3,220,Slow,Near,Failed,June,,,,,,,,,,,,,,,,,
O005271,C05271,Kriti Singh,24,Mumbai,Maharashtra,2023-10-23 00:00:00,Delivered,P01121,Pure Namkeen 200g,Grocery & Staples,Atta & Flour,570,1,340,Wallet,34,Delivered On Time,6.9,5,570,Fast,Far,Successful,October,,,,,,,,,,,,,,,,,
O005272,C05272,Isha Verma,53,Mumbai,Maharashtra,2024-01-14 00:00:00,Delivered,P00413,Pure Juice 500g,Fruits & Vegetables,Fresh Fruits,180,4,280,Debit Card,74,Delivered On Time,9.8,4,720,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O005273,C05273,Ananya Sharma,22,Bengaluru,Karnataka,2023-12-02 00:00:00,Delivered,P00786,Pure Juice 500ml,Baby Care,Diapers,120,3,630,Wallet,26,Delivered Late,2.4,3,360,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O005274,C05274,Ishaan Khan,43,Chennai,Tamil Nadu,2023-05-30 00:00:00,Delivered,P01130,Smart Cold Drink 500g,Fruits & Vegetables,Fresh Vegetables,160,1,140,Debit Card,10,Delivered On Time,1.1,3,160,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
